state,county,days_counted,case_count_28_days,death_count_28_days,confirmed_infection_perc,death_perc,avg_daily_case_increase_perc,case_count_28_days_perc,death_count_28_days_perc,presence_of_water_violation,state_house_blue_perc,a,b,c,d,e,f,g,h,x,y,z,political_affiation
Alabama,Mobile,50,1172,61,0.3406845653184565,5.756929637526653,0.006813691306369132,0.283782736711607,5.2047781569965865,t,22.86,1.3265911624439428,0.9910188872333415,-0.7786932827417106,0.21022000374492847,-0.04271864465147293,1.0635430661250442,1.1078580635754196,1.6352252183202578,0.5144781738958455,1.3057173171628382,-1.5551013278078825,red
Alabama,Montgomery,56,289,4,0.2323827295596936,2.8142589118198877,0.004149691599280242,0.12600114229409276,1.3840830449826989,f,22.86,1.2003721511853933,1.354070629240626,-0.6542673858621897,0.5919997506467995,-0.704127665489326,1.6097150044506812,2.759100564258413,1.9663582925869374,-0.38964713493081127,1.174066761593735,-1.5696357227823452,red
Alabama,Morgan,45,84,0,0.07280944012051217,0.0,0.0016179875582336039,0.070298769771529,0.0,f,22.86,0.6987758625391545,-0.27911422551794873,0.10981837423440302,0.2881082798887593,0.66247677147692,0.6879152394844636,-0.6151276008099833,1.1060547612558465,0.9065647898310912,1.1870225794998288,-0.9489058502973795,red
Alabama,Shelby,54,319,10,0.1835097521593152,4.748603351955307,0.003398328743691021,0.16351846630955738,3.1347962382445136,f,22.86,-0.7287623807967911,-0.8085613630069338,-0.4889714448239518,-0.33834555894172813,-0.4680016605107485,0.2768011818026176,0.07288537524763239,-1.9959546578362826,1.0133468949733477,0.7548567436592639,-0.16074546716044452,red
Alabama,St. Clair,52,72,0,0.09450552079719594,1.2658227848101269,0.001817413861484537,0.08613161389111529,0.0,f,22.86,0.4887851180076344,-1.1809951699949868,-0.22793629162295123,-0.9267372012390366,-0.2969155892128979,-0.3236414081111128,-0.8803641031405276,-2.450071180781934,1.5706316091191672,-0.6234344866256539,0.991521009348856,red
Alabama,Talladega,51,61,2,0.08749437970130391,2.7777777777777777,0.0017155760725745867,0.07412718280249359,3.278688524590164,f,22.86,1.4567230210975564,-0.525038417481397,0.026213269308938948,-0.35538570623588167,-0.19644350197335897,-0.7626900405522988,0.19623541534218053,-1.8044175779097136,0.9736243026496266,-0.09100699962248733,1.9554245722613663,red
Alabama,Tallapoosa,46,304,23,0.7569204152249135,13.015873015873018,0.016454791635324206,0.7304882737408689,7.565789473684211,f,22.86,1.262457636579606,0.37928935286773974,0.016509208139046154,-0.2916779765688358,1.076812707179974,-0.8460520404270595,-0.11308344980390259,0.9784759011413195,1.034681988182587,1.07556835446671,0.41973991379265907,red
Alabama,Tuscaloosa,56,192,0,0.13819250369883282,1.4869888475836432,0.0024677232803363004,0.09863554167351636,0.0,f,22.86,0.4852444545901794,0.6220737665226423,-0.48797116344373587,-0.03739211218999752,-0.5243203978237381,0.15541244312403235,0.22606967765735547,-2.438419494913823,0.05434642211908418,0.6364790080713084,1.1402431781937001,red
Alabama,Walker,50,97,0,0.15666263819882725,0.0,0.003133252763976545,0.14472643719320233,0.0,f,22.86,1.909754581250475,-0.9147081470210746,-0.5192615246180474,0.8770614601255728,0.6390940469605411,-0.30507753258007003,-1.9176359142391934,-0.387417706060178,2.582386314006817,0.559511696580902,0.6898761225848485,red
Alabama,Washington,49,38,2,0.2730220123997497,4.166666666666666,0.005571877804076524,0.2161424264831352,5.263157894736842,f,22.86,1.281980280805733,-1.318580347962445,0.26105538567435677,-0.9509019685719416,1.102264063171375,-1.5334465611734716,-0.19539438701713796,0.45959214109434965,1.8535308435292717,-0.659407089587591,1.8832026441692835,red
Arizona,Apache,48,549,6,0.9334093786080933,1.4903129657228018,0.019446028721001943,0.7636985824975309,1.0928961748633879,t,43.33,2.3732077825012037,0.17425311679772343,1.4670550723472335,-1.3618865255094283,2.080413811398303,0.004636412128256862,-1.0516811769056378,16.77772616888415,1.4630796527873975,2.5830043685946427,1.7568070940644198,red
Arizona,Cochise,48,39,0,0.032559838630263176,2.4390243902439024,0.0006783299714638162,0.03097155381903083,0.0,t,43.33,0.22938305872384665,0.13435127333689767,1.768434026092503,0.1669328603625924,-0.6878297248003346,-0.29484278286297577,0.009655575597248533,1.6353660297311887,-0.2920679010300601,-1.0209823898635022,-1.4148126856710457,red
Arizona,Coconino,51,498,44,0.4593102679193733,8.34597875569044,0.009006083684693593,0.3470963784883883,8.835341365461847,t,43.33,-0.16598801365258575,1.5072679490178038,-0.41150126816481286,0.1667894439332893,0.4196517820473158,1.0589007672652622,-0.3228393124556295,5.027777752562406,-0.0973436936155295,-0.9229853555629096,-0.8065494251908211,red
Arizona,Graham,55,9,0,0.046347555166464965,0.0,0.0008426828212084541,0.023173777583232486,0.0,f,43.33,0.31879396155465956,-0.9465100855472808,2.0231059154143707,0.37826679149457393,0.11370305130998183,0.1639591005632116,-0.14721908503205597,1.5114530429032325,-0.2398577101669864,-1.52680545377957,0.4788197483433263,red
Arizona,Maricopa,103,2,0,0.12317703560919906,4.307692307692308,0.0011958935496038745,4.458897216622591e-05,0.0,t,43.33,-0.45849874853161726,0.9755559968278847,0.648539758150641,0.08575016416826878,-0.23154339671378912,1.3685909203825724,0.4374671099912986,1.5937869609518784,-0.1864779561825585,0.5629604804507614,-0.8695434849821438,red
Arizona,Navajo,52,712,21,0.8519346579640115,3.7037037037037033,0.016383358807000217,0.6418809274818794,2.9494382022471908,t,43.33,1.6926284033949635,0.3312789777544704,1.2438298138914226,-0.2426318412251456,0.6393687455791401,-0.4711301078141343,-1.2978081701602282,8.871887507237657,0.679772317839263,1.168515366328749,1.3131615649956758,red
Arizona,Pima,60,973,68,0.1451380195726258,8.618421052631579,0.0024189669928770968,0.09290742963431904,6.98869475847893,t,43.33,-0.2172366941063796,0.8025338631305876,1.061536931058862,0.4566905158037343,-0.9208880132156734,-1.1463765056516888,0.011428810930319513,-1.866997288401728,-1.113358221522105,-0.4856810627958061,0.8868362045986588,red
